App,Feature Id,Feature Title,Feature Description,Release Date
Zoom,Feature_00249,Collect external participants’ emails for webinars,"Account owners and admins who want email addresses from guests joining meetings hosted by users in their account to show up on their reports and dashboards can request them from those guests. Upon joining the meeting, guests are prompted for their name and email, even if they are currently signed in and do not fall under at least one criteria listed here. This setting is available at the account, group, and user levels. This feature requires meeting participants to join from client version 5.12.6 or higher.",2023-02-27
Zoom,Feature_00250,Webinar resources enhancement: Documents,"In addition to providing links to webinar attendees, webinar hosts can also upload files for attendees to download and view during the live session. Hosts can upload files before and during the webinar, as well as make those files visible to attendees as needed. Supported file types include JPG/JPEG, 24-bit PNG, PDF, and PPT. Hosts can upload up to 50 files per webinar and each file can be up to 15 MB in size.",2023-02-27
Zoom,Feature_00251,Open whiteboards in multiple meetings/breakout rooms,"Users can open whiteboards simultaneously in multiple meetings/breakout rooms. To see which whiteboards can be shared, whiteboard statuses such as Locked, View Only, Unable to Share, and External Collaboration Disabled will be visible in the Zoom Whiteboard dashboard.",2023-02-27
Zoom,Feature_00252,Host control for in-meeting whiteboards,Meeting hosts have control over who and when attendees can create new whiteboards. The host is the owner of any whiteboards created during a meeting.,2023-02-27
Zoom,Feature_00253,Version history for in-meeting whiteboards,"Whiteboards opened or created during a meeting now include a Version History that summarizes the changes made by users. The Version History provides a list of current and previous versions, including revisions made by users such as edits, updates, deletions, and new pages. Ability to restore previous versions can be performed only by whiteboard owners.",2023-02-27
Zoom,Feature_00254,Custom disclaimer for whiteboard,"Admins can create a custom disclaimer to let users know what is allowed and not allowed on a whiteboard before they use it. The custom disclaimer can have a maximum of 100 characters for the title and 6000 characters for the body. Admins can customize the disclaimer for internal and external collaborators, control how often the disclaimer will appear, and set the language to any of the currently supported languages.",2023-02-27
Zoom,Feature_00255,Personal note enhancements,Various enhancements have been made to make the personal note feature easier and more impactful to use.,2023-02-27
Zoom,Feature_00256,Consolidated notifications for channel member changes,"When users join, leave, are added by, or removed by another user, the various chat notifications displayed in the chat channel are consolidated down when there are multiple of these notifications in a given day. This provides more visual space for chat messages, while still providing the additional information when needed.",2023-02-27
Zoom,Feature_00257,Offline mode for Mail,"When disconnected from the internet, already downloaded emails will remain accessible to users. Users can also compose new emails, reply, or forward emails while offline, which are automatically sent when online again.",2023-02-27
Zoom,Feature_00258,Dark mode support for Calendar,The Calendar tab supports displaying your calendar in the dark theme.,2023-02-27
Zoom,Feature_00259,"Support for Japanese, Spanish, French, and German - Windows, macOS, Android, iOS","Mail and Calendar UI and settings have been localized into Japanese, Spanish, French, and German languages. Previously, only English was supported.",2023-02-27
